id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
45,VBD_npp_d20200605_t1725382_x1101543E_y039307S_l0532_s0717_v23,2020-08-04 17:50:43,-3.930693,110.154320,158.071,2020-06-05 17:25:38,2020-06-06 00:25:38,532,717,0.346437,8,18913,0.993014,0.307338,0.695933,0.4,0.80734,0.75,0.295188,0.0001,0.000181163,999999,-4.940615e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.508328,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,158.023,30.5653,56.3312,99.6867,21.6617,-145.342
46,VBD_npp_d20200605_t1725382_x1101856E_y039572S_l0535_s0722_v23,2020-08-04 17:50:43,-3.957219,110.185608,28.402,2020-06-05 17:25:38,2020-06-06 00:25:38,535,722,0.368417,1,2529,0.521987,0.338406,0.673364,0.4,0.786151,0.75,0.295198,0.0001,0.000191384,999999,-2.026601e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,158.03,30.6632,56.2029,99.5519,21.6576,-145.24
47,VBD_npp_d20200605_t1725364_x1102529E_y038963S_l0524_s0729_v23,2020-08-04 17:50:43,-3.896286,110.252937,32.9811,2020-06-05 17:25:36,2020-06-06 00:25:36,524,729,0.331713,1,2529,0.594665,0.3006,0.674374,0.4,0.818528,0.75,0.294962,0.0001,0.000204235,999999,-1.616723e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.947,30.7094,56.0243,99.311,21.7433,-145.207
48,VBD_npp_d20200605_t1725364_x1102793E_y039077S_l0525_s0733_v23,2020-08-04 17:50:43,-3.907694,110.279274,18.3265,2020-06-05 17:25:36,2020-06-06 00:25:36,525,733,0.341316,2,2465,0.392961,0.316719,0.695486,0.4,0.721497,0.75,0.294947,0.0001,0.000211515,999999,-9.568041e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.943,30.7777,55.9222,99.2645,21.749,-145.137
49,VBD_npp_d20200605_t1725346_x1103626E_y037446S_l0499_s0740_v23,2020-08-04 17:50:43,-3.744608,110.362648,47.4597,2020-06-05 17:25:34,2020-06-06 00:25:34,499,740,0.372258,8,18913,0.811293,0.291638,0.79781,0.4,0.90274,0.75,0.294465,0.0001,0.000206618,999999,2.804082e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.965327,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.764,30.7278,55.7452,99.6871,21.9292,-145.22
50,VBD_npp_d20200605_t1725346_x1106804E_y038542S_l0507_s0789_v23,2020-08-04 17:50:43,-3.854190,110.680389,26.3464,2020-06-05 17:25:34,2020-06-06 00:25:34,507,789,0.361517,1,2529,0.590649,0.308656,0.828194,0.4,0.83548,0.75,0.294212,0.0001,0.000305527,999999,-5.590812e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.694,31.5078,54.4947,99.3025,22.0238,-144.427
51,VBD_npp_d20200605_t1725346_x1106991E_y038290S_l0503_s0791_v23,2020-08-04 17:50:43,-3.828996,110.699051,63.7743,2020-06-05 17:25:34,2020-06-06 00:25:34,503,791,0.355115,1,2529,0.910044,0.326409,0.878098,0.4,0.922385,0.75,0.29413,0.0001,0.000302848,999999,-1.434836e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.663,31.5131,54.4396,99.489,22.0556,-144.427
52,VBD_npp_d20200605_t1725346_x1107245E_y038474S_l0505_s0795_v23,2020-08-04 17:50:43,-3.847422,110.724518,76.4455,2020-06-05 17:25:34,2020-06-06 00:25:34,505,795,0.364505,1,2529,1.00207,0.275154,0.871435,0.4,0.939784,0.75,0.294131,0.0001,0.000315399,999999,1.093554e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.666,31.5876,54.3309,99.3932,22.0554,-144.35
53,VBD_npp_d20200605_t1725364_x1107365E_y039073S_l0514_s0799_v23,2020-08-04 17:50:43,-3.907290,110.736450,74.9053,2020-06-05 17:25:36,2020-06-06 00:25:36,514,799,0.387338,1,2529,1.00909,0.279602,0.859781,0.4,0.930891,0.75,0.294246,0.0001,0.000316516,999999,8.741453e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.706,31.7029,54.2189,99.7379,22.0174,-144.224
54,VBD_npp_d20200605_t1725346_x1107532E_y038875S_l0510_s0800_v23,2020-08-04 17:50:43,-3.887469,110.753242,24.7453,2020-06-05 17:25:34,2020-06-06 00:25:34,510,800,0.371191,1,2529,0.589394,0.31104,0.865503,0.4,0.844594,0.75,0.294171,0.0001,0.000336487,999999,-6.766586e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.685,31.6963,54.1961,99.1555,22.0394,-144.234
55,VBD_npp_d20200605_t1725346_x1107878E_y038510S_l0504_s0804_v23,2020-08-04 17:50:43,-3.850995,110.787788,54.6924,2020-06-05 17:25:34,2020-06-06 00:25:34,504,804,0.361731,1,2529,0.881601,0.330415,0.865385,0.4,0.913971,0.75,0.294039,0.0001,0.000334432,999999,-1.632416e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.636,31.7186,54.0862,99.4359,22.0899,-144.22
56,VBD_npp_d20200605_t1725364_x1107614E_y040100S_l0528_s0805_v23,2020-08-04 17:50:43,-4.010025,110.761368,75.129,2020-06-05 17:25:36,2020-06-06 00:25:36,528,805,0.392459,1,2529,0.983411,0.281621,0.796214,0.4,0.937876,0.75,0.294425,0.0001,0.000358032,999999,7.745456e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.781,31.8851,54.058,99.0758,21.9476,-144.023
57,VBD_npp_d20200605_t1725382_x1107610E_y040122S_l0529_s0806_v23,2020-08-04 17:50:43,-4.012167,110.761040,62.1156,2020-06-05 17:25:38,2020-06-06 00:25:38,529,806,0.397296,1,2529,0.864014,0.280882,0.796214,0.4,0.904432,0.75,0.294434,0.0001,0.000335843,999999,8.109755e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.779,31.902,54.0286,99.7973,21.9499,-144.007
58,VBD_npp_d20200605_t1725346_x1108083E_y038545S_l0504_s0807_v23,2020-08-04 17:50:43,-3.854451,110.808350,24.1078,2020-06-05 17:25:34,2020-06-06 00:25:34,504,807,0.363936,1,2529,0.518025,0.309953,0.884314,0.4,0.77426,0.75,0.294014,0.0001,0.000341621,999999,-6.230486e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.628,31.7641,54.0049,99.4344,22.0993,-144.174
59,VBD_npp_d20200605_t1725346_x1108333E_y038727S_l0506_s0811_v23,2020-08-04 17:50:43,-3.872669,110.833344,51.1936,2020-06-05 17:25:34,2020-06-06 00:25:34,506,811,0.375743,1,2529,0.850259,0.327645,0.897529,0.4,0.909571,0.75,0.294013,0.0001,0.000355462,999999,-1.495765e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.63,31.8372,53.8967,99.3381,22.0991,-144.099
60,VBD_npp_d20200605_t1725346_x1108494E_y038193S_l0498_s0812_v23,2020-08-04 17:50:43,-3.819318,110.849419,60.7723,2020-06-05 17:25:34,2020-06-06 00:25:34,498,812,0.355115,1,2529,0.850942,0.319524,0.845904,0.4,0.912278,0.75,0.293873,0.0001,0.000341768,999999,-1.095161e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.576,31.8009,53.8691,99.7156,22.1526,-144.145
61,VBD_npp_d20200605_t1725346_x1108436E_y038534S_l0503_s0812_v23,2020-08-04 17:50:43,-3.853374,110.843636,77.0153,2020-06-05 17:25:34,2020-06-06 00:25:34,503,812,0.359312,1,2529,0.925701,0.284082,0.897529,0.4,0.922733,0.75,0.293955,0.0001,0.000351834,999999,6.531275e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.608,31.833,53.8692,99.4793,22.1211,-144.107
62,VBD_npp_d20200605_t1725346_x1108539E_y038341S_l0500_s0813_v23,2020-08-04 17:50:43,-3.834096,110.853912,26.5903,2020-06-05 17:25:34,2020-06-06 00:25:34,500,813,0.351203,1,2529,0.497359,0.291148,0.886198,0.4,0.808269,0.75,0.293897,0.0001,0.000348209,999999,3.045747e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.586,31.8287,53.842,99.6206,22.1431,-144.115
63,VBD_npp_d20200605_t1725364_x1108354E_y039872S_l0523_s0815_v23,2020-08-04 17:50:43,-3.987242,110.835434,63.9075,2020-06-05 17:25:36,2020-06-06 00:25:36,523,815,0.398648,1,2529,0.982664,0.295826,0.892733,0.4,0.943078,0.75,0.294259,0.0001,0.000373272,999999,7.380837e-03,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200605_t1724392_e1726033_b44596_c20200605184724043161_nobc_ops.h5,GDNBO_npp_d20200605_t1724392_e1726033_b44596_c20200605184724037634_nobc_ops.h5,SVI04_npp_d20200605_t1724392_e1726033_b44596_c20200605184737077575_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1724392_e1726033_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,0.274477;-1.902141;-3.950034;-8.844628;-6.916337;-4.587930,106.067879;119.739624;133.344971;132.374985;118.619270;104.883842,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,157.722,32.0037,53.7858,99.3061,22.0105,-143.911
